"FL_DATE","TAIL_NUM","CARRIER","ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME","DEP_TIME","DEP_DELAY","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","DIVERTED","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-01-01,"N923FR","F9","DEN","Denver, CO","DFW","Dallas/Fort Worth, TX","1705",105.00,"1949",89.00,0.00,"",0.00,66.00,0.00,23.00,0.00,0.00,
2017-01-01,"N923FR","F9","DFW","Dallas/Fort Worth, TX","DEN","Denver, CO","2032",92.00,"2140",90.00,0.00,"",0.00,3.00,0.00,21.00,0.00,66.00,
2017-01-01,"N923FR","F9","DEN","Denver, CO","MSP","Minneapolis, MN","2245",110.00,"0126",94.00,0.00,"",0.00,25.00,0.00,0.00,0.00,69.00,
2017-01-01,"N926FR","F9","TTN","Trenton, NJ","ATL","Atlanta, GA","0703",3.00,"0931",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N926FR","F9","ATL","Atlanta, GA","TTN","Trenton, NJ","1031",6.00,"1221",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N926FR","F9","TTN","Trenton, NJ","DTW","Detroit, MI","1333",3.00,"1517",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N926FR","F9","DTW","Detroit, MI","TTN","Trenton, NJ","1615",5.00,"1741",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N926FR","F9","TTN","Trenton, NJ","CLT","Charlotte, NC","1824",-1.00,"2010",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N926FR","F9","CLT","Charlotte, NC","TTN","Trenton, NJ","2059",-1.00,"2231",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N927FR","F9","TTN","Trenton, NJ","PBI","West Palm Beach/Palm Beach, FL","0630",0.00,"0916",-26.00,0.00,"",0.00,,,,,,
2017-01-01,"N927FR","F9","PBI","West Palm Beach/Palm Beach, FL","TTN","Trenton, NJ","1048",18.00,"1315",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N927FR","F9","TTN","Trenton, NJ","TPA","Tampa, FL","1415",15.00,"1648",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N927FR","F9","TPA","Tampa, FL","DEN","Denver, CO","1747",-8.00,"1941",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N928FR","F9","CMH","Columbus, OH","DEN","Denver, CO","0756",26.00,"0858",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N928FR","F9","DEN","Denver, CO","BIS","Bismarck/Mandan, ND","0954",-1.00,"1224",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N928FR","F9","BIS","Bismarck/Mandan, ND","DEN","Denver, CO","1323",-2.00,"1402",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N928FR","F9","DEN","Denver, CO","MEM","Memphis, TN","1459",-6.00,"1811",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N928FR","F9","MEM","Memphis, TN","DEN","Denver, CO","1849",-10.00,"2033",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N928FR","F9","DEN","Denver, CO","PHX","Phoenix, AZ","2143",7.00,"2337",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N935FR","F9","MSP","Minneapolis, MN","DEN","Denver, CO","0602",2.00,"0726",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N935FR","F9","DEN","Denver, CO","SEA","Seattle, WA","1627",28.00,"1814",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N935FR","F9","SEA","Seattle, WA","DEN","Denver, CO","1853",-2.00,"2226",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N938FR","F9","MCO","Orlando, FL","ATL","Atlanta, GA","0511",-4.00,"0632",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N938FR","F9","ATL","Atlanta, GA","DEN","Denver, CO","0731",-4.00,"0845",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N938FR","F9","DEN","Denver, CO","GSO","Greensboro/High Point, NC","0941",-4.00,"1444",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N938FR","F9","GSO","Greensboro/High Point, NC","DEN","Denver, CO","1530",-9.00,"1741",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N938FR","F9","DEN","Denver, CO","BZN","Bozeman, MT","1902",42.00,"2038",31.00,0.00,"",0.00,31.00,0.00,0.00,0.00,0.00,
2017-01-01,"N938FR","F9","BZN","Bozeman, MT","DEN","Denver, CO","2118",23.00,"2303",20.00,0.00,"",0.00,0.00,0.00,0.00,0.00,20.00,
2017-01-01,"N939FR","F9","LAS","Las Vegas, NV","COS","Colorado Springs, CO","0700",-15.00,"0954",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N939FR","F9","COS","Colorado Springs, CO","LAS","Las Vegas, NV","1043",-2.00,"1129",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N939FR","F9","LAS","Las Vegas, NV","DEN","Denver, CO","1223",-7.00,"1559",33.00,0.00,"",0.00,0.00,0.00,33.00,0.00,0.00,
2017-01-01,"N939FR","F9","DEN","Denver, CO","CID","Cedar Rapids/Iowa City, IA","1652",42.00,"1940",34.00,0.00,"",0.00,13.00,0.00,21.00,0.00,0.00,
2017-01-01,"N939FR","F9","CID","Cedar Rapids/Iowa City, IA","DEN","Denver, CO","2046",41.00,"2152",32.00,0.00,"",0.00,19.00,0.00,0.00,0.00,13.00,
2017-01-01,"N941FR","F9","PHX","Phoenix, AZ","BNA","Nashville, TN","0659",-1.00,"1106",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N941FR","F9","BNA","Nashville, TN","PHX","Phoenix, AZ","1147",-8.00,"1434",-19.00,0.00,"",0.00,,,,,,
2017-01-01,"N941FR","F9","PHX","Phoenix, AZ","DSM","Des Moines, IA","1535",0.00,"1932",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N941FR","F9","DSM","Des Moines, IA","PHX","Phoenix, AZ","2008",-2.00,"2243",18.00,0.00,"",0.00,0.00,0.00,18.00,0.00,0.00,
2017-01-01,"N943FR","F9","MCO","Orlando, FL","CLE","Cleveland, OH","0822",2.00,"1044",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N943FR","F9","CLE","Cleveland, OH","MCO","Orlando, FL","1139",-1.00,"1403",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N943FR","F9","MCO","Orlando, FL","DEN","Denver, CO","1505",-5.00,"1801",30.00,0.00,"",0.00,0.00,0.00,30.00,0.00,0.00,
2017-01-01,"N943FR","F9","DEN","Denver, CO","MCO","Orlando, FL","1909",49.00,"0035",48.00,0.00,"",0.00,28.00,0.00,20.00,0.00,0.00,
2017-01-01,"N947FR","F9","RSW","Fort Myers, FL","CVG","Cincinnati, OH","0710",-10.00,"0949",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N947FR","F9","CVG","Cincinnati, OH","RSW","Fort Myers, FL","1031",-4.00,"1252",-13.00,0.00,"",0.00,,,,,,
2017-01-01,"N947FR","F9","RSW","Fort Myers, FL","DEN","Denver, CO","1353",-2.00,"1624",7.00,0.00,"",0.00,,,,,,
2017-01-01,"N947FR","F9","DEN","Denver, CO","MKE","Milwaukee, WI","1734",4.00,"2044",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N947FR","F9","MKE","Milwaukee, WI","LAS","Las Vegas, NV","2143",-7.00,"2334",-16.00,0.00,"",0.00,,,,,,
2017-01-01,"N948FR","F9","MCO","Orlando, FL","DFW","Dallas/Fort Worth, TX","0734",4.00,"0930",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N948FR","F9","DFW","Dallas/Fort Worth, TX","MCO","Orlando, FL","1015",-5.00,"1343",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N948FR","F9","MCO","Orlando, FL","IND","Indianapolis, IN","1437",-3.00,"1648",-20.00,0.00,"",0.00,,,,,,
2017-01-01,"N948FR","F9","IND","Indianapolis, IN","MCO","Orlando, FL","1813",-7.00,"2028",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N948FR","F9","MCO","Orlando, FL","SAN","San Diego, CA","2119",4.00,"2346",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N949FR","F9","DEN","Denver, CO","LAS","Las Vegas, NV","0742",-3.00,"0827",-21.00,0.00,"",0.00,,,,,,
2017-01-01,"N949FR","F9","LAS","Las Vegas, NV","SAT","San Antonio, TX","0928",-7.00,"1403",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N949FR","F9","SAT","San Antonio, TX","LAS","Las Vegas, NV","1500",-10.00,"1548",-20.00,0.00,"",0.00,,,,,,
2017-01-01,"N949FR","F9","LAS","Las Vegas, NV","SLC","Salt Lake City, UT","1649",-6.00,"1901",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N949FR","F9","SLC","Salt Lake City, UT","LAS","Las Vegas, NV","1949",-8.00,"2026",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N949FR","F9","LAS","Las Vegas, NV","CMH","Columbus, OH","2304",34.00,"0537",20.00,0.00,"",0.00,20.00,0.00,0.00,0.00,0.00,
2017-01-01,"N951FR","F9","SAN","San Diego, CA","DEN","Denver, CO","0613",-7.00,"0948",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N951FR","F9","DEN","Denver, CO","DSM","Des Moines, IA","1041",-4.00,"1312",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N951FR","F9","DSM","Des Moines, IA","MCO","Orlando, FL","1405",-10.00,"1747",-23.00,0.00,"",0.00,,,,,,
2017-01-01,"N951FR","F9","MCO","Orlando, FL","SFO","San Francisco, CA","1853",-2.00,"2202",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N951FR","F9","SFO","San Francisco, CA","MCO","Orlando, FL","2320",-5.00,"0726",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N952FR","F9","PHX","Phoenix, AZ","PDX","Portland, OR","0728",-7.00,"0918",-14.00,0.00,"",0.00,,,,,,
2017-01-01,"N952FR","F9","PDX","Portland, OR","DEN","Denver, CO","1015",-5.00,"1339",-15.00,0.00,"",0.00,,,,,,
2017-01-01,"N952FR","F9","DEN","Denver, CO","MCI","Kansas City, MO","1438",3.00,"1754",49.00,0.00,"",0.00,3.00,0.00,46.00,0.00,0.00,
2017-01-01,"N952FR","F9","MCI","Kansas City, MO","DEN","Denver, CO","1832",37.00,"1950",65.00,0.00,"",0.00,0.00,0.00,62.00,0.00,3.00,
2017-01-01,"N952FR","F9","DEN","Denver, CO","SAN","San Diego, CA","2053",73.00,"2214",69.00,0.00,"",0.00,23.00,0.00,43.00,0.00,3.00,
2017-01-01,"N952FR","F9","SAN","San Diego, CA","MCO","Orlando, FL","2310",40.00,"0726",86.00,0.00,"",0.00,16.00,0.00,46.00,0.00,24.00,
2017-01-01,"N953FR","F9","DEN","Denver, CO","PDX","Portland, OR","0628",8.00,"0809",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N953FR","F9","PDX","Portland, OR","PHX","Phoenix, AZ","0909",-6.00,"1235",-18.00,0.00,"",0.00,,,,,,
2017-01-01,"N953FR","F9","PHX","Phoenix, AZ","CLE","Cleveland, OH","1328",-7.00,"1929",9.00,0.00,"",0.00,,,,,,
2017-01-01,"N953FR","F9","CLE","Cleveland, OH","PHX","Phoenix, AZ","2351",231.00,"0230",235.00,0.00,"",0.00,222.00,0.00,13.00,0.00,0.00,
2017-01-01,"N484HA","HA","KOA","Kona, HI","OGG","Kahului, HI","1409",-3.00,"1455",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","ITO","Hilo, HI","OGG","Kahului, HI","0804",0.00,"0843",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1901",0.00,"1937",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N480HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","0630",-5.00,"0712",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N480HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","0737",-5.00,"0815",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N475HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","0823",-8.00,"0907",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N475HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","0711",-4.00,"0754",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","0836",-14.00,"0933",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","0719",-9.00,"0814",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","0721",-3.00,"0758",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","0830",-1.00,"0905",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","2003",-5.00,"2039",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","OGG","Kahului, HI","ITO","Hilo, HI","0907",-6.00,"0948",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N475HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1554",5.00,"1631",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","KOA","Kona, HI","OGG","Kahului, HI","1332",-3.00,"1414",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N478HA","HA","OGG","Kahului, HI","KOA","Kona, HI","1513",27.00,"1547",26.00,0.00,"",0.00,26.00,0.00,0.00,0.00,0.00,
2017-01-01,"N481HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1748",-10.00,"1846",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1626",-9.00,"1727",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1124",-6.00,"1204",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N477HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1222",17.00,"1253",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N484HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","0844",-13.00,"0921",-11.00,0.00,"",0.00,,,,,,
2017-01-01,"N478HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1615",24.00,"1700",22.00,0.00,"",0.00,0.00,0.00,0.00,0.00,22.00,
2017-01-01,"N484HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1249",-6.00,"1336",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1013",-8.00,"1107",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","OGG","Kahului, HI","ITO","Hilo, HI","1354",-1.00,"1440",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N483HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","0815",-9.00,"0854",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N483HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","0708",-9.00,"0749",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N480HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1025",0.00,"1100",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1444",-4.00,"1538",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1802",-3.00,"1844",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1909",-4.00,"1944",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","0936",-7.00,"1025",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1452",-3.00,"1527",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1339",-6.00,"1423",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N476HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1533",-5.00,"1621",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","ITO","Hilo, HI","OGG","Kahului, HI","1723",10.00,"1808",14.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1519",1.00,"1601",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1154",1.00,"1231",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N484HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1624",1.00,"1711",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1630",3.00,"1703",2.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1304",-10.00,"1401",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1608",18.00,"1702",18.00,0.00,"",0.00,0.00,0.00,0.00,0.00,18.00,
2017-01-01,"N475HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1058",-1.00,"1132",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1301",-4.00,"1344",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1413",-2.00,"1455",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","0608",-3.00,"0647",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","0501",-3.00,"0540",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1058",-2.00,"1142",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1053",-3.00,"1140",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N477HA","HA","OGG","Kahului, HI","LIH","Lihue, HI","1103",13.00,"1150",13.00,0.00,"",0.00,,,,,,
2017-01-01,"N478HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1722",-2.00,"1755",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N478HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1825",-7.00,"1904",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N476HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1411",3.00,"1449",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N478HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1331",-4.00,"1415",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N477HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","0658",-11.00,"0747",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N477HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","0543",-12.00,"0629",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","OGG","Kahului, HI","LIH","Lihue, HI","1846",24.00,"1932",23.00,0.00,"",0.00,9.00,0.00,0.00,0.00,14.00,
2017-01-01,"N481HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1916",-8.00,"2004",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","2029",-3.00,"2106",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N475HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1434",-4.00,"1516",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1128",-10.00,"1219",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1015",-6.00,"1058",-10.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1435",6.00,"1532",12.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1302",-4.00,"1406",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1741",-4.00,"1823",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N480HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","1647",1.00,"1724",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N480HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1748",-6.00,"1820",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","2048",-14.00,"2136",-17.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1938",-2.00,"2026",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","LIH","Lihue, HI","OGG","Kahului, HI","1232",-7.00,"1319",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1043",-2.00,"1125",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1850",-2.00,"1935",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1728",-7.00,"1816",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N484HA","HA","OGG","Kahului, HI","KOA","Kona, HI","1526",8.00,"1559",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1204",-6.00,"1255",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N488HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1852",-1.00,"1928",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1210",-3.00,"1252",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","KOA","Kona, HI","OGG","Kahului, HI","1036",-4.00,"1112",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1615",-5.00,"1705",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N489HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1744",7.00,"1830",8.00,0.00,"",0.00,,,,,,
2017-01-01,"N483HA","HA","LIH","Lihue, HI","OGG","Kahului, HI","1042",-1.00,"1131",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1608",1.00,"1655",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1506",3.00,"1554",-1.00,0.00,"",0.00,,,,,,
2017-01-01,"N493HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1146",-5.00,"1242",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N477HA","HA","LIH","Lihue, HI","OGG","Kahului, HI","1608",27.00,"1654",26.00,0.00,"",0.00,2.00,0.00,0.00,0.00,24.00,
2017-01-01,"N477HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1729",33.00,"1807",34.00,0.00,"",0.00,8.00,0.00,0.00,0.00,26.00,
2017-01-01,"N477HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1328",13.00,"1417",19.00,0.00,"",0.00,11.00,0.00,0.00,0.00,8.00,
2017-01-01,"N479HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1544",-6.00,"1633",-9.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1422",-5.00,"1519",-2.00,0.00,"",0.00,,,,,,
2017-01-01,"N477HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","0823",-3.00,"0904",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N476HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","0902",-5.00,"0934",-5.00,0.00,"",0.00,,,,,,
2017-01-01,"N484HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1120",-1.00,"1201",3.00,0.00,"",0.00,,,,,,
2017-01-01,"N484HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","0740",-10.00,"0823",-6.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","2020",13.00,"2103",11.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","1848",-4.00,"1942",5.00,0.00,"",0.00,,,,,,
2017-01-01,"N476HA","HA","ITO","Hilo, HI","HNL","Honolulu, HI","1945",-7.00,"2041",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N476HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","1825",-5.00,"1916",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","1955",18.00,"2026",15.00,0.00,"",0.00,0.00,0.00,0.00,0.00,15.00,
2017-01-01,"N479HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","1258",-2.00,"1340",-7.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","0919",-4.00,"1007",-3.00,0.00,"",0.00,,,,,,
2017-01-01,"N480HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","0909",-6.00,"0951",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","2143",-2.00,"2228",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N481HA","HA","LIH","Lihue, HI","HNL","Honolulu, HI","2248",-4.00,"2325",0.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1722",-1.00,"1801",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N490HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1613",-2.00,"1651",-4.00,0.00,"",0.00,,,,,,
2017-01-01,"N487HA","HA","HNL","Honolulu, HI","ITO","Hilo, HI","0642",1.00,"0744",10.00,0.00,"",0.00,,,,,,
2017-01-01,"N476HA","HA","HNL","Honolulu, HI","LIH","Lihue, HI","0752",-6.00,"0829",-8.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","HNL","Honolulu, HI","OGG","Kahului, HI","1529",-1.00,"1614",4.00,0.00,"",0.00,,,,,,
2017-01-01,"N486HA","HA","OGG","Kahului, HI","HNL","Honolulu, HI","1646",8.00,"1721",6.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","KOA","Kona, HI","HNL","Honolulu, HI","0757",-3.00,"0844",1.00,0.00,"",0.00,,,,,,
2017-01-01,"N479HA","HA","HNL","Honolulu, HI","KOA","Kona, HI","0639",-5.00,"0724",-6.00,0.00,"",0.00,,,,,,
